model_1,model_3
-3.758338451385498,-1.076869249343872
-1.2649143934249878,0.7553293704986572
-2.509220451116562,-1.5182503461837769
-1.495785117149353,-1.6389391273260117
-1.3032302856445312,-1.1546461582183838
-2.5747142136096954,-1.7222301959991455
1.641145497560501,-1.980820655822754
-1.0930149555206299,-1.1783422231674194
-1.164494514465332,-1.148599624633789
-1.3328161239624023,-1.3452204465866089
-1.1138657331466675,-0.8006123751401901
-2.170558214187622,-1.1989203691482544
-1.1287055015563965,-1.1945204734802246
-1.9305394887924194,-0.7947898507118225
-1.0946701765060425,-2.195965051651001
-2.5944931507110596,-1.4642447233200073
-1.0925633907318115,-1.0318893194198608
-1.3605797290802002,-1.252040147781372
-0.8214645385742188,-0.9722083928063512
-2.085116323083639,-1.0073237419128418
-2.2164474725723267,-0.5444341897964478
587.6147670596838,-0.4312777817249298
938.943826675415,-1.2915253080427647
-0.5131678581237793,-1.0591236352920532
-1.44224439188838,-2.3273337855935097
45.96670109964907,-1.5006250143051147
-1.6433846950531006,-1.2831961996853352
-1.8594242259860039,-1.2769501209259033
-2.750033378601074,1.0387061387300491
-1.3717418909072876,-1.2577133178710938
-1.7141685783863068,-2.2522588446736336
-1.302606463432312,6.9855630695819855
-1.020218014717102,-1.0518860816955566
476.9828541278839,-1.040023684501648
-1.3329386711120605,-1.0086983442306519
24.511042714118958,-1.0387247800827026
-2.989757776260376,-2.535082273185253
2206.3387529477477,-1.1418570578098297
-3.4397714138031006,-1.1663799285888672
-1.0902031660079956,-1.0084229242056608
11.618110787123442,-1.5075745582580566
-1.4632177352905273,-1.0659618377685547
-2.41680908203125,-1.2563677728176117
-1.0579363107681274,-1.199598245555535
-7.591460764408112,-9.043678522109985
-1.0198034048080444,-1.1803968846797943
-1.6686522960662842,-1.4506812989711761
18.930594593286514,-1.6783792711794376
-1.2183260917663574,-1.0513280630111694
-1.159462332725525,-1.1162952184677124
-1.067171573638916,-2.2550407126545906
51.356186389923096,-1.2874889373779297
0.8534857630729675,-1.3115875720977783
-1.2980176210403442,0.6237499807029963
-1.1963587999343872,-1.2537200450897217
-1.3120121955871582,-1.0139628648757935
-1.0253760814666748,0.26824644207954407
-2.412976026535034,-1.8480218201875687
-1.1897259950637817,-1.008280873298645
-1.9683454036712646,72.55421417951584
-2.2063450813293457,-0.6398380398750305
49.5338032245636,-1.0496925115585327
-1.1581366285681725,-1.4491866827011108
-0.6976195592433214,-1.3009239435195923
-1.0397887229919434,-1.0801159143447876
-1.3307362794876099,-1.1274376437067986
-0.12403035163879395,-1.0029990673065186
-1.3218061923980713,-1.0586878061294556
-6.9452550411224365,-1.9586864709854126
-1.15213143825531,-1.217828392982483
-1.4382742643356323,-1.1273343563079834
-1.014560341835022,-1.551914095878601
-2.272489070892334,-1.503960371017456
-2.6566977500915527,-1.5874223709106445
-1.2414135932922363,-2.840128183364868
-1.1210840940475464,-2.223115175962448
-1.1268342733383179,-1.3697319030761719
-1.007451057434082,-1.3820239305496216
-1.8092344999313354,-1.1740527153015137
35.90028486400843,-1.6297709941864014
-1.0171382427215576,-2.712891101837158
-1.2656195759773254,6.4571826457977295
-1.0829014778137207,4.458639025688171
-3.730676054954529,-1.248435616493225
-4.388757705688477,-1.170133113861084
-4.518719673156738,-1.0807591676712036
-1.2900934889912605,-1.8692532777786255
-0.16158103942871094,-4.272284831851721
-1.1218185424804688,-0.466926172375679
-0.8887414783239365,4.466233741492033
-1.6649257652461529,-1.0005626678466797
-1.8009587526321411,8.701393246650696
11.718180775642395,-1.445700764656067
-1.1592442989349365,-0.9320448338985443
-2.308380603790283,-0.7957732975482941
0.5857175588607788,-1.3283085525035858
91.62852469086647,-0.1094026267528534
-1.0505439043045044,-1.0982568264007568
-0.48669928312301636,-0.038947612047195435
-1.252118468284607,-1.2268893718719482
10.747283339500427,-1.3042207956314087
-2.517345905303955,-1.1594570875167847
-3.8208324909210205,-1.144242763519287
-6.498407244682312,-1.4324647188186646
-0.8944478183984756,-1.4040546771138906
2457.593887090683,13.744047462940216
-5.4874290227890015,4.541690349578857
-1.1059731245040894,-1.2094684839248657
1368.0434041172266,-1.1124777793884277
-1.3062100410461426,3.6471617966890335
-2.063511610031128,-1.18940026499331
-4.412699043750763,-1.323443055152893
-2.592677354812622,-1.2766152620315552
-1.73687744140625,-0.02914327383041382
-0.04453468509018421,-3.649773597717285
191.07230269908905,-1.5578864812850952
-1.877773642539978,-1.125227928161621
-2.62839537858963,49358.586352106184
257.16836988925934,-1.5280356919392943
-3.3838584423065186,-1.1113922595977783
-1.5866514444351196,-1.8332860469818115
-3.8383480310440063,-1.342313289642334
-2.803861618041992,-2.59466814994812
24.950890719890594,-1.6087946891784668
-1.3153939247131348,-1.0026180744171143
30.111406683921814,0.16199927031993866
-1.05006742477417,-2.4276265501976013
40.91042721271515,-1.684115944430232
4.340192973613739,-1.497767262160778
-0.2086697816848755,-1.0177806615829468
-1.5809460282325745,-1.793942928314209
-2.005361795425415,-1.5344871580600739
-1.5708469152450562,-1.1635560989379883
-1.143807291984558,-3.96504807472229
0.1501239538192749,-1.3193135932087898
-1.0459955930709839,-1.036071091890335
2.1917258352041245,589.4225386977196
761.8606046438217,-1.3656541109085083
-2.1824153065681458,-1.9105113744735718
7.771392345428467,-1.5677730441093445
-1.0250468254089355,87.96455430984497
-1.121848225593567,0.889937162399292
-2.6718528270721436,-1.0422978401184082
-5.67724609375,-1.1141691207885742
-1.5559146404266357,-1.0068349838256836
1.3335074186325073,-1.271887183189392
-1.4371434450149536,-1.1363906860351562
-0.7947506308555603,-0.1121450662612915
-0.5394606590270996,-0.21976367756724358
-0.9024790525436401,-0.16516438126564026
-2.1315758228302,-1.3115419447422028
-2.3296159505844116,-1.192054271697998
1.0568065792322159,3.188758760690689
-20.742885515093803,-1.1198192834854126
-1.3853570222854614,-1.3354452848434448
-2.9672648906707764,0.022836625576019287
-1.0674128532409668,-2.4981554484693334
-2.233022928237915,-1.1710134744644165
-3.233762264251709,-1.0647932291030884
-2.069089412689209,-1.8078017234802246
-3.0502707958221436,-0.8965000808238983
-2.313246726989746,-2.486626386642456
-1.0760253369808197,-1.0699875354766846
0.9120960235595703,-1.0004687309265137
6.868283748626709,-1.7283662557601929
-1.3440141677856445,-2.2071211338043213
-2.443449020385742,60414.83709195908
-1.0917296409606934,-1.223518580198288
-3.235992431640625,-1.7806086540222168
-1.3915727138519287,-3.3909902572631836
-1.7526607513427734,22.634942583739758
45.34399056434631,-0.2936745824990794
-1.948992133140564,-1.367895059287548
-1.0362626314163208,-1.1234532594680786
28.97187840938568,-1.447127342224121
-1.9031323194503784,-1.1019961833953857
-5.5970491245388985,-0.5712253227829933
-2.1473073959350586,-1.0635064840316772
-1.3087997436523438,-4.136350974440575
61922.922835856676,-3.4737229347229004
-1.4979321956634521,-1.2273671627044678
-2.6094565391540527,-1.052298903465271
-2.034898042678833,-1.1431722566485405
-3.0621814727783203,-1.4306306838989258
-1.4008749946951866,-1.1175971031188965
-7.717014580965042,-0.21012288704514503
-1.0763113498687744,-1.0133559703826904
-1.0926772356033325,-2.0235953330993652
-1.1569643020629883,-0.8600554801523685
-1.5614296197891235,-1.1665689945220947
-2.257111072540283,-1.4411637634038925
1.562933087348938,-1.1905508041381836
-1.1740459203720093,-2.3082328774034977
-4.2600908279418945,-1.022033553570509
-1.1863399744033813,-1.1543554067611694
-2.0617741644382477,-1.3993163108825684
-11.199621200561523,-1.0555940866470337
-1.7139146327972412,-1.0670018196105957
-1.1268032789230347,-1.0953103303909302
-1.6608244180679321,-0.8362351506948471
1.7238085567951202,-2.433454751968384
68.09717440605164,-3.188304202631116
-2.4905974864959717,-1.5561319589614868
-1.0765810012817383,0.49280858039855957
-5.958240807056427,-1.2324196100234985
-3.030166119337082,-0.9930300414562225
-1.4666130542755127,-1.2329976558685303
-0.9463166762143373,-1.2621766328811646
-5.923192322254181,3.140811324119568
-0.7802910842001438,-1.787636804045178
-1.9068660736083984,-2.5650997161865234
1.7905080318450928,-1.1910430192947388
-5.312048435211182,-1.028423547744751
-4.368937075138092,-0.9743345826864243
-2.5265591144561768,-1.2348325960338116
-2.0572361946105957,2.7794176936149597
-1.8615236282348633,-2.675138533115387
806.7872431874275,-1.1879920959472656
-0.6750917434692383,-1.5555223226547241
-0.970921516418457,-1.237725724466145
-3.7298715114593506,-1.151111125946045
-1.4114601612091064,31.44815629720688
-1.715423509478569,-1.368873879313469
-1.829546570777893,-1.174303412437439
3.335729569196701,-1.1966756582260132
-1.0115032941102982,-1.2024341747164726
-3.290590524673462,-1.333608627319336
-1.3262053728103638,-2.7830348014831543
-1.306533694267273,-0.2161833494901657
-1.9432300329208374,-4.251174755394459
-4.224522203207016,-7.2306894809007645
-2.359411507844925,-2.1512558460235596
-1.218808263540268,-0.3733232617378235
-2.530007839202881,-1.6852900981903076
0.3429081439971924,-1.0590410232543945
-3.681204319000244,-1.2704863734543324
-1.1118630170822144,0.1469828188419342
-4.49047327041626,-0.6944609135389328
-1.776002049446106,72.1186313033104
-1.331742763519287,-1.111188530921936
-2.389256477355957,-1.4089571237564087
-2.6720566749572754,-2.742457300424576
-4.8609961569309235,-8.105480283498764
4.229051351547241,11.395960345864296
-1.2747352123260498,-1.3488273620605469
-1.061928391456604,6.288614613935351
-1.7851821184158325,-1.3505222797393799
-1.9740265607833862,-1.1932796239852905
-1.1252408027648926,-1.5185664892196655
-1.5118958950042725,-1.2056283950805664
17.316728591918945,1.4079830646514893
-1.129971981048584,-1.1074273586273193
-5.707926262170076,-1.006658673286438
-2.0959320068359375,2.724532276391983
7.836601495742798,-1.5361698865890503
-10.56266975402832,-0.5174504704773426
-1.395536184310913,-1.2038801908493042
46.46700072288513,-1.0751137733459473
-0.9089500904083252,-1.275941014289856
16.44223916530609,-1.8590681552886963
-2.4126393795013428,-3.462783455848694
0.116475909948349,-1.1158244609832764
-1.746866226196289,126.4240673482418
-4.367084205150604,-1.8434765338897705
-9.632853865623474,-1.2200188636779785
-1.0769166946411133,-4.422155179083347
5.985092252492905,-1.0478465557098389
-1.7801897525787354,1.4975774884223938
-2.019498825073242,23.562596004951047
-0.6223747730255127,-1.0310042724013329
-2.9357964992523193,-1.1657310724258423
23584.407696008682,0.9588877558708191
-4.585010528564453,-3.0253125987946987
4.820138573646545,-0.29715558886528015
-1.129887342453003,1013.0348128080368
-1.0131008103489876,-2.236534595489502
-2.309599102474749,-1.3094761371612549
-2.843269109725952,-1.3287211656570435
-1.5719745017122477,-1.2667738199234009
-1.298617772758007,-1.0712515115737915
-1.2681062817573547,-1.2867282629013062
-5.0239033699035645,-0.774685263633728
-1.2382744550704956,-1.4777112007141113
-1.0052319765090942,-1.8797030448913574
-1.1044844388961792,-4.213087230920792
-6.006830472499132,-1.1924724578857422
-3.4183461740612984,0.09818650595843792
-1.0102962523233145,-2.604192078113556
-2.287819027900696,-0.3564058542251587
-1.1351753696799278,-1.2149708271026611
7.384469270706177,0.6409147102385759
100.47976613044739,-1.3779384642839432
-1.2941373586654663,-1.3006378412246704
-10.03990063071251,-1.4930636882781982
2561.5238542556763,6.724626436829567
-1.797533180564642,-1.301125168800354
-1.969046950340271,3.414202217012644
-1.6735100746154785,66.64440087974072
-1.4227923154830933,-1.2548859119415283
-1.1874123811721802,-1.895694613456726
-2.352428674697876,-1.2573881149291992
-1.1276130676269531,-1.0515599853242747
-2.1250175833702087,-1.0127862691879272
-3.8533098697662354,-1.2295252084732056
80041.79084849358,-0.9966862709261477
2.00646710395813,150.9582261070609
18.381535053253174,-2.369990110397339
-1.548065185546875,-1.8208708763122559
-1.870548129081726,-1.4080898761749268
-2.9042651653289795,-0.5381066203117371
6.706332564353943,-1.0442097708582878
17.451550364494324,-1.5663403272628784
-1.0828334093093872,-1.2052321434020996
-0.6121584475040436,0.44923117011785507
-4.971235275268555,-1.182717204093933
-2.27152156829834,-1.4569969177246094
-2.179267406463623,-1.054600715637207
-1.4544057846069336,-1.6144788563251495
-1.3121085166931152,6.598276732256636
-1.8726695477962494,-1.3300960063934326
-1.0053619146347046,-1.2948063611984253
23.9451784491539,-1.1024078130722046
-1.0027945041656494,9.001499282196164
-9.729941427707672,12.718120217323303
59.17851674556732,-1.2664712369441986
4.393225163221359,0.5044965744018555
0.641194760799408,-2.943534165620804
-1.1981582641601562,-1.3386677503585815
-1.0791919231414795,2735.3265436291695
-1.8762277364730835,-1.8401288986206055
-2.9524917602539062,-0.3741633892059326
-1.934885025024414,-0.2625342234969139
-2.8813867568969727,-1.135640263557434
-1.302058458328247,-1.0307327508926392
-1.2168430089950562,-1.035080075263977
-1.661448359489441,0.21751665323972702
-0.11213889718055725,-1.367058515548706
7.07646918296814,-1.0699331760406494
-0.07594579458236694,-1.2113637924194336
-1.4816004037857056,-1.2662223894149065
8.078109115362167,-1.037765622138977
-1.2162896394729614,-1.1454726457595825
75.35830734670162,-1.1942009925842285
-1.3558601140975952,-1.6178977489471436
11.562772750854492,-1.3534640073776245
-2.0933218002319336,-1.0247999429702759
9276.45510675013,-1.1692938804626465
3868.4046753644943,-1.0627645254135132
-0.9251789748668671,-6.873461619019508
-1.2113665342330933,-1.0288044214248657
917.913083076477,-1.5178407430648804
-1.3501360416412354,-1.2030845880508423
-3.4978447072207928,-1.4438169971108437
-1.5288676023483276,-1.02036452293396
-2.773364543914795,-1.292664885520935
-0.5138021484017372,-1.1043135896325111
-2.628770589828491,-1.4660447835922241
-1.5321738719940186,-1.0019042491912842
-2.3337037563323975,-3.1785194873809814
-2.1679913997650146,-1.121057152748108
-1.3470611572265625,-1.9694216810166836
2.8114576935768127,-1.3558276891708374
-2.937783343484625,-1.2496224008500576
-2.836361587047577,0.21923375129699707
1.5969980955123901,-1.5815895795822144
-1.6698431968688965,-1.2193918228149414
106.00544321537018,-1.0056259790435433
-2.4304471015930176,-1.016106128692627
-1.609259009361267,-1.1837183237075806
-3.0380775928497314,-1.3731508255004883
3.401252508163452,-1.2787612676620483
202.3524670600891,0.20116481184959412
1.0573620796203613,43.70272574946284
109.27811461687088,-1.0135027170181274
154.6748550273478,-1.2608319520950317
-1.2774330377578735,-1.5152297616004944
0.18002212047576904,-1.5252951383590698
-1.1407618820667267,-2.486521504819393
-1.248807430267334,-1.1679128408432007
-3.5430572470650077,10.847967216745019
43.004842936992645,-1.0410622358322144
1.1685993522405624,-1.5811459422111511
-1.3952223062515259,-2.3536765575408936
-1.513860821723938,-1.4115737676620483
-0.3801117390394211,-1.009773850440979
-2.7203640937805176,-1.2137337923049927
-4.018071994185448,-1.4150642156600952
-2.8957579135894775,-1.3513364791870117
-7.039703071117401,-1.0350470542907715
-2.456342503428459,-1.2105753924697638
-1.8515503406524658,-1.0437008142471313
-6.137129306793213,-1.0693747997283936
-1.222339391708374,-1.2732208967208862
-2.2557356357574463,-1.3243913650512695
0.91410231590271,-1.0930637121200562
-0.6652524471282959,-1.0153357982635498
-1.1951926946640015,23.628687977790833
-1.7425761222839355,-1.998613953590393
-6.790111064910889,-1.8001068513840437
-8.77246630191803,2.542210401967168
-2.228318452835083,-1.7280721040442586
2.8387835025787354,-1.2108354568481445
1715.0295906066895,-1.6907603740692139
-4.391659319400787,-1.1174238920211792
23.01814416050911,-1.0161007642745972
-1.0422873497009277,-1.0193883180618286
-2.7692739963531494,-1.0162242650985718
-2.553257539868355,-1.3863662034273148
-1.200761079788208,1.6658649072051048
-1.3310147523880005,-1.134344220161438
-1.228558510541916,-0.49112266302108765
-1.5638748407363892,-1.769892930984497
-1.4237574338912964,-1.2353408420458436
-1.3818037509918213,-1.1588431596755981
-1.1209886074066162,-1.6921075582504272
-1.2860811948776245,12.457589387893677
-3.6304831504821777,-2.1420487761497498
-2.931165147572756,-1.011922836303711
-2.0234827995300293,-1.0291813611984253
-5.121816635131836,-2.0309908390045166
-8.99606841802597,-0.7573549225926399
-2.6590514183044434,-1.3087526559829712
-1.4655736684799194,-1.4379754066467285
-1.579115390777588,-2.2364015579223633
0.7354260087013245,-0.5941678341478109
-1.351144790649414,-1.1202051639556885
1.3051766157150269,-1.074049711227417
-2.129479169845581,-1.3963557481765747
-1.9620661735534668,-1.104434609413147
-1.8710284233093262,-0.9569844342768192
-1.5605504512786865,-1.0144543647766113
30.156892776489258,1.073655128479004
-6.672789454460144,-1.9289868101477623
-1.2806729078292847,4.96178025752306
0.5613073110580444,-3.168283507693559
53.299483835697174,-1.7698408663272858
-1.116491436958313,-1.0413920879364014
-3.113750696182251,-1.3925200700759888
-1.356740117073059,-1.1166980266571045
4.383489437401295,-1.0487765073776245
-2.675618886947632,-1.1898078918457031
704.4609591960907,-0.9358495473861694
-2.2217071056365967,-1.4706004858016968
-1.2253849506378174,-1.6553558111190796
-0.6276969909667969,-1.0921443700790405
24.978492736816406,-1.54917311668396
-1.0443463325500488,-1.3292597532272339
134.97751915454865,-1.154330849647522
68.2070149704814,-1.2940877676010132
-1.8234739303588867,-1.9645476341247559
0.6697753220796585,-1.1693129539489746
-2.7985034435987473,-1.0322915315628052
-2.0342934131622314,-1.8554189205169678
-3.6509152385406196,-1.0667550563812256
-1.0688085556030273,-1.1349192708730698
-2.9863572120666504,61.00081604719162
-1.1112109422683716,-0.32752156257629395
-1.4901041984558105,-1.492480213753879
1.2975769937038422,-1.2362884283065796
-1.5990214198827744,-1.5112848281860352
32.44090873003006,-1.16441535577178
-3.2083349227905273,-1.362974762916565
-5.497197210788727,-1.189605905674398
-1.125923991203308,-1.0480324625968933
19.371397376060486,-1.0379836559295654
8.591676145792007,-1.0836193189024925
-3.8691090643405914,-1.2849681377410889
-1.1007558107376099,-1.8205519560724497
-1.238343358039856,-1.62054643034935
1934.8261867761612,-3.3478058874607086
-1.4258581399917603,-1.0784649848937988
125.05057626962662,-1.5497176125645638
-1.1306569576263428,-1.3457475900650024
-1.0326546430587769,-1.0231585502624512
-2.1521453857421875,-1.3916471004486084
9.131596088409424,-1.160230003297329
-5.077690780162811,138.5579008460045
-4.003105163574219,-1.054692029953003
-1.2527928352355957,-1.7090600728988647
18.680393487215042,2.242552310228348
8.72925665974617,-1.2668324708938599
-3.2034800052642822,-1.0845718383789062
-1.3224972486495972,-0.7346567399799824
-1.2100346088409424,120.15438464283943
26.8140389919281,0.6936529576778412
-2.3630154728889465,-1.0045064687728882
-1.4289244413375854,-1.0021281242370605
-1.3360950201749802,-1.391211748123169
-1.008329153060913,-1.6448134183883667
12.87172544002533,129.11748968064785
-1.7943906784057617,-1.169166475534439
-12.524750798940659,-1.2199734449386597
2.8151185512542725,-1.165236234664917
-1.2404927015304565,-1.0416325330734253
-3.272171974182129,-1.217736005783081
-0.8470104932785034,489.9929575920105
-1.7014366388320923,1.0820085406303406
-3.0256741046905518,-1.6543166637420654
20.50908625125885,-1.2404701709747314
-2.1500189304351807,5.963982880115509
-1.0281246900558472,0.48368263244628906
-0.990233302116394,-1.124603509902954
-1.0928944051265717,-0.398025318980217
-1.0398063659667969,0.06800079345703125
-3.616196393966675,94.28437650203705
-3.259453535079956,-2.568816155195236
-3.2140370160341263,-1.0035953521728516
18.874105513095856,-1.2765922546386719
-1.3083934783935547,-1.254456639289856
-0.5891521573066711,-0.4808855950832367
-1.017701506614685,-1.0303869247436523
562.3064756393433,-0.9641578290611506
-3.37551212310791,1.1688365936279297
-1.5500434637069702,-1.205216884613037
114.80014529824257,-0.5610776841640472
954.85212649405,-1.134914755821228
-4.272546112537384,-1.3759135007858276
-4.5359401404857635,-2.1618857458233833
41.185505867004395,-1.0934882164001465
-1.0093601942062378,-1.0480406284332275
-3.349323034286499,-1.3383231163024902
-0.24840819835662842,-1.0201120376586914
-1.9490193128585815,-1.5766644477844238
-2.8039803504943848,-0.9519614726305008
-1.2571057081222534,-1.1657744646072388
2.0352060794830322,-1.2210078239440918
3.055935263633728,-1.062485657632351
6934.889449357986,-1.1939915418624878
-1.765881061553955,2.066664718091488
-1.0102891065180302,-1.934569239616394
-1.3279410600662231,-1.479087471961975
-2.0377678871154785,-1.2499454021453857
-1.0987190008163452,-1.0522334575653076
-0.06611514091491699,-1.6149976253509521
-11.42499516531825,0.279778391122818
-2.099787652492523,-1.4071005582809448
17.03150451183319,-1.4958667755126953
-0.28261852264404297,-1.7713643312454224
-1.1380261182785034,-2.0739971436560154
2383.276669919491,-1.046199917793274
-2.653966784477234,-1.0237091779708862
-1.8496862649917603,-2.88025676459074
-1.1261467933654785,-1.2369189262390137
-5.218693017959595,-1.479048728942871
-7.628747045993805,-1.211350917816162
-3.4604206434451044,-1.1237678527832031
-2.9031057357788086,-1.1450281143188477
59.77011489868164,-1.0577280521392822
-3.5589892864227295,-1.0106415748596191
-1.4513050317764282,-1.0129412412643433
-1.8903948068618774,-1.0208661556243896
2.3358640670776367,-1.0141940116882324
-1.1761806011199951,-1.020019793882966
-1.0747264623641968,13.448500975966454
20.260066226124763,-1.0561391115188599
254.5550138950348,252.40935783833265
-1.859713077545166,-1.007461667060852
-2.8723208904266357,-1.209883451461792
-3.9316429495811462,-1.011207938194275
-1.1155652552843094,-1.2031898498535156
-3.3179714679718018,1.0976749658584595
-1.152556300163269,-1.0362615585327148
-1.1305834244121797,0.1328752040863037
-1.0093809366226196,-1.0861034393310547
343.42157757282257,-1.361606240272522
-1.7970881462097168,-1.1067901849746704
-14.779467582702637,-1.3632276942953467
-1.0067391395568848,-0.9920454770326614
-2.671041488647461,-1.4975481033325195
-3.3110414147377014,-1.024533748626709
-2.6435837745666504,-1.0133275985717773
-0.899812787771225,-0.05604541301727295
2.5970757007598877,10.672138899564743
-2.7927792072296143,24.90397149324417
-0.9906498491764069,-1.5212405920028687
-2.3143744468688965,0.21161067485809326
-0.7010347545146942,-1.4580315575003624
-2.1025888919830322,-1.0264997482299805
-5.328822135925293,-1.2515933513641357
-1.126852035522461,-1.5862959623336792
-1.395378589630127,162.95875836908817
8.805994510650635,-1.3115825206041336
-1.444878101348877,-1.0249769687652588
-0.4466012716293335,3.7262426614761353
-1.0370895862579346,-1.1396443843841553
-4.708066940307617,-1.181273341178894
-1.1020631790161133,4.0284711718559265
0.49846625328063965,-1.0735503435134888
-7.236109994351864,-1.3308851718902588
256.6057304739952,-2.3359074350446463
-1.7986973524093628,-1.6688148975372314
0.5898280143737793,-1.0073745250701904
-3.0496034622192383,140.87471336126328
-1.021848201751709,-1.3659155890345573
-1.5294798612594604,-0.9015640392899513
-1.0667103752493858,91.77490511909127
-1.6899299025535583,-1.2377192974090576
7.161770951002836,-1.0126506090164185
2.0927138328552246,-1.0578500032424927
-2.730523756938055,0.04554188251495361
-1.8671725988388062,-1.2431571036577225
-1.832465410232544,-2.871933698654175
-1.3221321254968643,-2.1170706748962402
-3.2325184047222137,-1.4407576322555542
8357.140757143497,-1.3600987195968628
6988.315877318382,-1.2890901565551758
-6.521497577428818,2.2529112696647644
-1.0719925165176392,-1.7556711435317993
14396.121612101793,-1.0721397399902344
-1.4790613651275635,-1.1294406652450562
-1.2599084377288818,-1.1020190715789795
-1.2443362474441528,-1.5413219034671783
761.3269577026367,60.45071743987501
-0.9531382322311401,-1.5133159160614014
-1.0220438241958618,-1.0253411531448364
-0.5829945802688599,1.6892387624830008
-3.63424439355731,-1.027575969696045
-1.850821852684021,-1.5246721506118774
-1.1980949640274048,-1.5710398256778717
-1.383898138999939,-3.568760961294174
-3.9313466548919678,-0.9574446938931942
-1.1209595203399658,-1.1120519638061523
-1.010384440422058,-1.0568169355392456
-2.3258888721466064,-1.1041470766067505
-1.339909553527832,-0.916623517870903
-3.1060421466827393,-1.1680459715425968
-1.9117801189422607,-1.1911294646561146
-1.1259049773216248,0.00332033634185791
-0.9386721849441528,-1.1784865187946707
-0.957993745803833,-2.010668098926544
1.0275038480758667,-1.409753680229187
-1.7348458766937256,-1.1888414770364761
-2.5397138595581055,-1.0023859357461333
-1.0509330034255981,-1.4434709548950195
-1.0536020994186401,-1.996894359588623
-1.2854186296463013,-1.8518627882003784
-2.431511640548706,-1.671767234802246
-2.3903017044067383,-0.8921112418174744
-3.78970867395401,-1.0273290872573853
-1.189412236213684,-0.4286937862634659
-2.4858894050121307,-1.5527476072311401
-1.5509395599365234,-1.0313063859939575
-1.3030039072036743,-2.5363824367523193
-1.6303748786449432,698.0052526816726
19.87444043159485,-1.1094517707824707
-0.6663789749145508,-1.1520030498504639
0.5720660090446472,-1.0202796459197998
-3.089097738265991,-1.4332274198532104
-1.3725756406784058,-2.5903430581092834
-3.216308832168579,-1.4909199476242065
-1.4595258235931396,-1.3200442460365593
52.648199796676636,-2.585325062274933
-3.54339237511158,7.392001420259476
-2.126474380493164,-1.0680550336837769
-12.652217745780945,-1.4973351657390594
-1.1855970621109009,-1.0845348834991455
-1.787819743156433,-1.0744749903678894
0.20391464233398438,-1.180184245109558
-5.978379286825657,-1.1665124893188477
515.5040799081326,-0.6694054901599884
-2.806109666824341,-1.0047008991241455
-2.33059024810791,-1.1261054277420044
-1.0799348652362823,-1.2066084146499634
29.032226130366325,-1.10880708694458
-2.0054118633270264,-2.2973508834838867
950.2709357738495,-1.3958171606063843
3.566819667816162,-1.3601235151290894
-1.8400572538375854,-0.3621078133583069
-1.165058970451355,-1.3109374046325684
-3.0629289150238037,-0.6624194830656052
0.7313022613525391,-1.7213358879089355
95.07632088661194,-1.0010507106781006
-3.980486422777176,-2.1475522965192795
-3.4370381832122803,-1.1500359354540706
-3.6861374378204346,-1.350268840789795
-1.9955981969833374,-2.138072907924652
-3.3278448581695557,1.3550556898117065
-0.7839282155036926,-1.6693033427000046
3.8615879118442535,1292.447916507721
-0.3744550943374634,-0.9615812425035983
-3.4715089797973633,-1.1928131580352783
-1.002959132194519,-1.052538275718689
-5.045517921447754,4.6251673102378845
-1.4696800708770752,-1.7051713652908802
-1.1307467222213745,-1.0022495985031128
-11.16409683227539,-2.2542409896850586
119.2815351486206,-0.227422833442688
-3.2295284271240234,-1.2677581310272217
-2.777456283569336,-1.8654437363147736
-2.151034355163574,-1.6103619039058685
-1.435802936553955,-2.356662403792143
-1.4982892274856567,-2.084973096847534
-4.292817115783691,5.359497249126434
-1.1257230043411255,4.37288299202919
-4.8375115394592285,-1.3407778842374682
-1.0132332369685173,-0.9806071799248457
-1.2679091691970825,239.53710310161114
-1.7491763830184937,-1.8676698207855225
-1.0828291177749634,5.53670360147953
-3.029960870742798,696.1210140064359
-4.917828604578972,-1.0991747379302979
-3.2461986541748047,-1.2554069757461548
-3.162839412689209,-2.179046005010605
-4.819910518825054,-1.5089198052883148
-1.3082867860794067,-2.459176778793335
-1.001234769821167,-1.503596544265747
-3.464292049407959,-1.3626735210418701
-2.244611978530884,-1.0385931730270386
-3.0613205432891846,-4.190617921296507
-0.661290168762207,-1.4761455059051514
-0.9667564630508423,-1.3866918087005615
-1.0564281940460205,-1.1670379638671875
-2.3338143825531006,-1.5931079387664795
-2.957932472229004,92.22956421226263
-1.0174880027770996,-1.3274346590042114
112.3124840259552,-0.26260167360305786
-3.03592287003994,-0.21889937669038773
-2.998469114303589,-2.3536314964294434
-1.4840585887432098,1.4884982109069824
14.88112735748291,6.484054509550333
-1.4664870500564575,-1.0599381923675537
-1.066339373588562,-2.528083086013794
5.250894816592336,-1.0751920640468597
-1.5341922044754028,-1.4471416473388672
-2.6402053833007812,-1.0852718353271484
-2.0358424186706543,-1.2751468420028687
145.26527428627014,-1.3242523521184921
-1.0097333192825317,98.46716782450676
-3.204040288925171,-3.003575325012207
-2.1869821548461914,-1.245199166238308
-0.29074734449386597,-1.066573143005371
14478.844084879383,-3.850881241261959
-3.595156192779541,12.687929809093475
-1.2792093753814697,-1.2101324796676636
14.343505501747131,1167.9506526887417
-1.4372210502624512,-1.0932055711746216
-1.0857195854187012,-0.7328967154026031
992.5474121570587,-1.7338494062423706
-1.2879703044891357,-1.0026313066482544
